March 2021 California County Maximum Temperature
Units: Degrees Fahrenheit
Missing: -99
Period of Record: 130 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
CA-001,Alameda County,California,62.7,1.3,87,61.4
CA-003,Alpine County,California,44.2,-0.1,60,44.3
CA-005,Amador County,California,58.7,-0.3,61,59
CA-007,Butte County,California,61.8,1.3,79,60.5
CA-009,Calaveras County,California,59.3,-0.2,65,59.5
CA-011,Colusa County,California,64.3,0.8,73,63.5
CA-013,Contra Costa County,California,64.4,1.6,90,62.8
CA-015,Del Norte County,California,53.1,1.4,79,51.7
CA-017,El Dorado County,California,53.6,-0.6,57,54.2
CA-019,Fresno County,California,57.1,-0,63,57.1
CA-021,Glenn County,California,62.5,1.4,79,61.1
CA-023,Humboldt County,California,55.9,1.3,79,54.6
CA-025,Imperial County,California,76.5,-0.5,52,77
CA-027,Inyo County,California,61.6,-0.5,60,62.1
CA-029,Kern County,California,63.6,0.2,67,63.4
CA-031,Kings County,California,67.1,0.6,69,66.5
CA-033,Lake County,California,57.8,0.1,62,57.7
CA-035,Lassen County,California,48.9,0.9,76,48
CA-037,Los Angeles County,California,63.5,0.6,68,62.9
CA-039,Madera County,California,58,0.1,63,57.9
CA-041,Marin County,California,59.9,1.1,82,58.8
CA-043,Mariposa County,California,55.6,-1.1,48,56.7
CA-045,Mendocino County,California,57.6,0.2,63,57.4
CA-047,Merced County,California,64.8,0.1,65,64.7
CA-049,Modoc County,California,49.3,1.8,82,47.5
CA-051,Mono County,California,46.1,-0.3,58,46.4
CA-053,Monterey County,California,62.7,-0.3,56,63
CA-055,Napa County,California,63.2,1.3,80,61.9
CA-057,Nevada County,California,52.6,-0,65,52.6
CA-059,Orange County,California,66.7,0.4,60,66.3
CA-061,Placer County,California,54.2,-0,67,54.2
CA-063,Plumas County,California,49.1,1,77,48.1
CA-065,Riverside County,California,69.4,-0.5,54,69.9
CA-067,Sacramento County,California,66.4,1.4,81,65
CA-069,San Benito County,California,60.6,-0.1,60,60.7
CA-071,San Bernardino County,California,66.9,-0.2,59,67.1
CA-073,San Diego County,California,64.7,-0.5,51,65.2
CA-075,San Francisco County,California,60.4,0.3,73,60.1
CA-077,San Joaquin County,California,66.6,1.9,90,64.7
CA-079,San Luis Obispo County,California,63.2,0.9,74,62.3
CA-081,San Mateo County,California,60.8,0.7,74,60.1
CA-083,Santa Barbara County,California,61.5,1.4,72,60.1
CA-085,Santa Clara County,California,60.7,0.3,65,60.4
CA-087,Santa Cruz County,California,62.6,1.5,84,61.1
CA-089,Shasta County,California,57.1,1.4,78,55.7
CA-091,Sierra County,California,48.1,0.5,72,47.6
CA-093,Siskiyou County,California,50.8,2,87,48.8
CA-095,Solano County,California,66,1.7,87,64.3
CA-097,Sonoma County,California,61,0.5,75,60.5
CA-099,Stanislaus County,California,64,0.2,67,63.8
CA-101,Sutter County,California,66.8,1.5,83,65.3
CA-103,Tehama County,California,59.9,1.5,78,58.4
CA-105,Trinity County,California,55.4,2.4,91,53
CA-107,Tulare County,California,54.6,-0.8,51,55.4
CA-109,Tuolumne County,California,50.5,-0.9,53,51.4
CA-111,Ventura County,California,59.5,0.1,59,59.4
CA-113,Yolo County,California,66.2,1.5,83,64.7
CA-115,Yuba County,California,62.9,1,81,61.9
