December 2021 California County Maximum Temperature
Units: Degrees Fahrenheit
Missing: -99
Period of Record: 129 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
CA-001,Alameda County,California,54,-1.2,39,55.2
CA-003,Alpine County,California,39.7,-1.2,56,40.9
CA-005,Amador County,California,50.4,-2.4,27,52.8
CA-007,Butte County,California,50.4,-2,26,52.4
CA-009,Calaveras County,California,51.5,-1.6,43,53.1
CA-011,Colusa County,California,52.8,-1.5,32,54.3
CA-013,Contra Costa County,California,53.8,-0.7,47,54.5
CA-015,Del Norte County,California,44.8,-0.5,54,45.3
CA-017,El Dorado County,California,47,-2.6,29,49.6
CA-019,Fresno County,California,49.4,-0.7,57,50.1
CA-021,Glenn County,California,52,-0.9,43,52.9
CA-023,Humboldt County,California,46.6,-1.3,32,47.9
CA-025,Imperial County,California,70.2,3,107,67.2
CA-027,Inyo County,California,51.3,-1.3,53,52.6
CA-029,Kern County,California,55.2,-0.3,60,55.5
CA-031,Kings County,California,55.3,-0.1,57,55.4
CA-033,Lake County,California,49.6,-2.2,24,51.8
CA-035,Lassen County,California,40.1,-0.1,61,40.2
CA-037,Los Angeles County,California,58.1,-0.9,55,59
CA-039,Madera County,California,50,-0.8,52,50.8
CA-041,Marin County,California,52.2,-2.3,24,54.5
CA-043,Mariposa County,California,49.2,-2.1,36,51.3
CA-045,Mendocino County,California,49.1,-2.8,20,51.9
CA-047,Merced County,California,53.8,-0.3,53,54.1
CA-049,Modoc County,California,40.1,0.6,75,39.5
CA-051,Mono County,California,39.7,-1.6,46,41.3
CA-053,Monterey County,California,57.9,-1.8,37,59.7
CA-055,Napa County,California,52.6,-2,29,54.6
CA-057,Nevada County,California,45.2,-3,29,48.2
CA-059,Orange County,California,63.2,-2.4,29,65.6
CA-061,Placer County,California,46.1,-2.9,26,49
CA-063,Plumas County,California,40.7,-1.2,45,41.9
CA-065,Riverside County,California,63.7,0.8,77,62.9
CA-067,Sacramento County,California,53.1,-1.6,32,54.7
CA-069,San Benito County,California,54.6,-1.9,34,56.5
CA-071,San Bernardino County,California,59,1.4,86,57.6
CA-073,San Diego County,California,61.9,-0.6,54,62.5
CA-075,San Francisco County,California,54.2,-1.5,35,55.7
CA-077,San Joaquin County,California,54.2,0.1,56,54.1
CA-079,San Luis Obispo County,California,58.3,-0.7,52,59
CA-081,San Mateo County,California,55,-1.8,27,56.8
CA-083,Santa Barbara County,California,58,-1.4,36,59.4
CA-085,Santa Clara County,California,53.9,-1.7,32,55.6
CA-087,Santa Cruz County,California,56.3,-1.9,28,58.2
CA-089,Shasta County,California,46.4,-1.6,41,48
CA-091,Sierra County,California,40.4,-2.3,35,42.7
CA-093,Siskiyou County,California,40.6,-0.3,58,40.9
CA-095,Solano County,California,53.6,-1.2,37,54.8
CA-097,Sonoma County,California,52.4,-2.7,18,55.1
CA-099,Stanislaus County,California,53.6,-0.2,58,53.8
CA-101,Sutter County,California,53.4,-1.5,31,54.9
CA-103,Tehama County,California,49.7,-1.6,38,51.3
CA-105,Trinity County,California,43.4,-0.8,39,44.2
CA-107,Tulare County,California,48,-0.8,53,48.8
CA-109,Tuolumne County,California,45.2,-1.9,46,47.1
CA-111,Ventura County,California,56.1,-1.8,40,57.9
CA-113,Yolo County,California,53.5,-1.4,36,54.9
CA-115,Yuba County,California,51.2,-2.7,19,53.9
