February 2013 California County Precipitation
Units: Inches
Missing: -99
Period of Record: 130 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
CA-001,Alameda County,California,0.47,-2.87,14,3.34
CA-003,Alpine County,California,0.37,-5.56,5,5.93
CA-005,Amador County,California,0.71,-5.34,10,6.05
CA-007,Butte County,California,0.87,-6.74,11,7.61
CA-009,Calaveras County,California,0.83,-5.14,12,5.97
CA-011,Colusa County,California,0.82,-3.26,21,4.08
CA-013,Contra Costa County,California,0.4,-2.97,12,3.37
CA-015,Del Norte County,California,3.62,-8,14,11.62
CA-017,El Dorado County,California,0.8,-6.79,9,7.59
CA-019,Fresno County,California,0.76,-2.8,23,3.56
CA-021,Glenn County,California,0.46,-4.2,12,4.66
CA-023,Humboldt County,California,1.89,-8.17,8,10.06
CA-025,Imperial County,California,0.02,-0.48,15,0.5
CA-027,Inyo County,California,0.03,-1.04,5,1.07
CA-029,Kern County,California,0.43,-1.38,24,1.81
CA-031,Kings County,California,0.46,-1.04,30,1.5
CA-033,Lake County,California,1.06,-6.65,14,7.71
CA-035,Lassen County,California,0.3,-2.5,3,2.8
CA-037,Los Angeles County,California,0.48,-2.94,24,3.42
CA-039,Madera County,California,0.79,-3.22,17,4.01
CA-041,Marin County,California,0.53,-6.02,9,6.55
CA-043,Mariposa County,California,0.76,-5.03,10,5.79
CA-045,Mendocino County,California,1.1,-7.72,10,8.82
CA-047,Merced County,California,0.35,-1.75,15,2.1
CA-049,Modoc County,California,0.62,-1.59,9,2.21
CA-051,Mono County,California,0.17,-2.25,6,2.42
CA-053,Monterey County,California,0.58,-3.52,17,4.1
CA-055,Napa County,California,0.49,-5.39,11,5.88
CA-057,Nevada County,California,0.66,-8.09,5,8.75
CA-059,Orange County,California,0.47,-2.48,24,2.95
CA-061,Placer County,California,0.59,-7.33,4,7.92
CA-063,Plumas County,California,0.55,-6.18,7,6.73
CA-065,Riverside County,California,0.43,-1.14,37,1.57
CA-067,Sacramento County,California,0.35,-3.14,10,3.49
CA-069,San Benito County,California,0.56,-2.76,19,3.32
CA-071,San Bernardino County,California,0.25,-0.92,32,1.17
CA-073,San Diego County,California,0.89,-1.9,31,2.79
CA-075,San Francisco County,California,0.81,-3.63,15,4.44
CA-077,San Joaquin County,California,0.27,-2.25,9,2.52
CA-079,San Luis Obispo County,California,0.49,-3.1,20,3.59
CA-081,San Mateo County,California,0.72,-4.53,14,5.25
CA-083,Santa Barbara County,California,0.54,-3.64,23,4.18
CA-085,Santa Clara County,California,0.54,-3.66,12,4.2
CA-087,Santa Cruz County,California,0.56,-5.69,11,6.25
CA-089,Shasta County,California,0.8,-5.95,9,6.75
CA-091,Sierra County,California,0.5,-7.27,3,7.77
CA-093,Siskiyou County,California,0.99,-4.63,8,5.62
CA-095,Solano County,California,0.28,-3.48,9,3.76
CA-097,Sonoma County,California,0.56,-7.06,7,7.62
CA-099,Stanislaus County,California,0.37,-2.16,12,2.53
CA-101,Sutter County,California,0.47,-3.02,13,3.49
CA-103,Tehama County,California,0.68,-5.34,10,6.02
CA-105,Trinity County,California,1.16,-8.19,7,9.35
CA-107,Tulare County,California,1.08,-3.06,25,4.14
CA-109,Tuolumne County,California,0.76,-6.27,8,7.03
CA-111,Ventura County,California,0.37,-4.17,22,4.54
CA-113,Yolo County,California,0.39,-3.47,13,3.86
CA-115,Yuba County,California,0.74,-6.06,10,6.8
