April 2013 California County Precipitation
Units: Inches
Missing: -99
Period of Record: 129 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
CA-001,Alameda County,California,0.69,-0.65,47,1.34
CA-003,Alpine County,California,1.63,-1.18,45,2.81
CA-005,Amador County,California,1.56,-1.4,41,2.96
CA-007,Butte County,California,0.93,-2.31,20,3.24
CA-009,Calaveras County,California,1.54,-1.26,44,2.8
CA-011,Colusa County,California,0.82,-0.5,56,1.32
CA-013,Contra Costa County,California,0.78,-0.44,57,1.22
CA-015,Del Norte County,California,4.01,-1.71,46,5.72
CA-017,El Dorado County,California,1.85,-1.77,38,3.62
CA-019,Fresno County,California,0.42,-1.3,20,1.72
CA-021,Glenn County,California,1.06,-0.62,57,1.68
CA-023,Humboldt County,California,2.86,-1.6,45,4.46
CA-025,Imperial County,California,0,-0.1,1,0.1
CA-027,Inyo County,California,0.02,-0.42,5,0.44
CA-029,Kern County,California,0.08,-0.68,14,0.76
CA-031,Kings County,California,0.06,-0.58,17,0.64
CA-033,Lake County,California,1.5,-1.38,47,2.88
CA-035,Lassen County,California,0.92,-0.59,41,1.51
CA-037,Los Angeles County,California,0.03,-1.09,8,1.12
CA-039,Madera County,California,0.87,-1.16,36,2.03
CA-041,Marin County,California,1.52,-0.71,63,2.23
CA-043,Mariposa County,California,1.14,-1.59,36,2.73
CA-045,Mendocino County,California,2.18,-1.25,50,3.43
CA-047,Merced County,California,0.41,-0.51,46,0.92
CA-049,Modoc County,California,1.54,0.06,75,1.48
CA-051,Mono County,California,0.5,-0.61,37,1.11
CA-053,Monterey County,California,0.3,-1.11,21,1.41
CA-055,Napa County,California,1.05,-0.86,52,1.91
CA-057,Nevada County,California,1.43,-2.36,19,3.79
CA-059,Orange County,California,0.03,-0.97,11,1
CA-061,Placer County,California,1.33,-2.19,21,3.52
CA-063,Plumas County,California,1.09,-1.84,22,2.93
CA-065,Riverside County,California,0.01,-0.52,6,0.53
CA-067,Sacramento County,California,0.8,-0.62,47,1.42
CA-069,San Benito County,California,0.24,-1.02,22,1.26
CA-071,San Bernardino County,California,0.02,-0.36,11,0.38
CA-073,San Diego County,California,0.05,-1.02,10,1.07
CA-075,San Francisco County,California,1.14,-0.4,62,1.54
CA-077,San Joaquin County,California,0.57,-0.5,46,1.07
CA-079,San Luis Obispo County,California,0.09,-1.18,15,1.27
CA-081,San Mateo County,California,0.92,-1,49,1.92
CA-083,Santa Barbara County,California,0.08,-1.3,17,1.38
CA-085,Santa Clara County,California,0.68,-0.98,41,1.66
CA-087,Santa Cruz County,California,0.94,-1.26,48,2.2
CA-089,Shasta County,California,1.87,-1.34,41,3.21
CA-091,Sierra County,California,1.14,-2.18,20,3.32
CA-093,Siskiyou County,California,1.69,-1.02,42,2.71
CA-095,Solano County,California,0.84,-0.4,57,1.24
CA-097,Sonoma County,California,1.67,-1.05,52,2.72
CA-099,Stanislaus County,California,0.47,-0.57,47,1.04
CA-101,Sutter County,California,0.7,-0.57,47,1.27
CA-103,Tehama County,California,1.37,-1.31,39,2.68
CA-105,Trinity County,California,2.53,-1.48,45,4.01
CA-107,Tulare County,California,0.3,-1.74,17,2.04
CA-109,Tuolumne County,California,1.69,-1.7,37,3.39
CA-111,Ventura County,California,0.08,-1.35,15,1.43
CA-113,Yolo County,California,0.76,-0.48,54,1.24
CA-115,Yuba County,California,1.11,-1.67,31,2.78
