May 2013 California County Precipitation
Units: Inches
Missing: -99
Period of Record: 129 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
CA-001,Alameda County,California,0.07,-0.51,37,0.58
CA-003,Alpine County,California,2.19,0.38,91,1.81
CA-005,Amador County,California,1,-0.48,61,1.48
CA-007,Butte County,California,0.76,-1,45,1.76
CA-009,Calaveras County,California,0.6,-0.8,44,1.4
CA-011,Colusa County,California,0.52,-0.15,68,0.67
CA-013,Contra Costa County,California,0.07,-0.47,38,0.54
CA-015,Del Norte County,California,3.38,-0.33,69,3.71
CA-017,El Dorado County,California,1.99,-0.01,81,2
CA-019,Fresno County,California,0.34,-0.49,43,0.83
CA-021,Glenn County,California,0.31,-0.54,45,0.85
CA-023,Humboldt County,California,1.61,-0.85,56,2.46
CA-025,Imperial County,California,0.01,-0.03,48,0.04
CA-027,Inyo County,California,0.14,-0.14,50,0.28
CA-029,Kern County,California,0.14,-0.16,48,0.3
CA-031,Kings County,California,0.32,0.04,89,0.28
CA-033,Lake County,California,0.41,-0.92,46,1.33
CA-035,Lassen County,California,1.33,-0.16,63,1.49
CA-037,Los Angeles County,California,0.55,0.23,104,0.32
CA-039,Madera County,California,0.44,-0.54,48,0.98
CA-041,Marin County,California,0.16,-0.74,41,0.9
CA-043,Mariposa County,California,1.04,-0.27,67,1.31
CA-045,Mendocino County,California,0.64,-0.93,43,1.57
CA-047,Merced County,California,0.09,-0.3,47,0.39
CA-049,Modoc County,California,2.11,0.62,96,1.49
CA-051,Mono County,California,0.82,-0.09,77,0.91
CA-053,Monterey County,California,0.06,-0.4,33,0.46
CA-055,Napa County,California,0.19,-0.66,44,0.85
CA-057,Nevada County,California,1.53,-0.64,62,2.17
CA-059,Orange County,California,0.45,0.2,102,0.25
CA-061,Placer County,California,1.75,-0.26,72,2.01
CA-063,Plumas County,California,1.16,-0.86,45,2.02
CA-065,Riverside County,California,0.13,-0.03,77,0.16
CA-067,Sacramento County,California,0.38,-0.3,60,0.68
CA-069,San Benito County,California,0.03,-0.42,25,0.45
CA-071,San Bernardino County,California,0.07,-0.09,50,0.16
CA-073,San Diego County,California,0.58,0.24,101,0.34
CA-075,San Francisco County,California,0.06,-0.62,33,0.68
CA-077,San Joaquin County,California,0.06,-0.45,30,0.51
CA-079,San Luis Obispo County,California,0.16,-0.24,63,0.4
CA-081,San Mateo County,California,0.09,-0.7,34,0.79
CA-083,Santa Barbara County,California,0.13,-0.28,63,0.41
CA-085,Santa Clara County,California,0.03,-0.63,19,0.66
CA-087,Santa Cruz County,California,0.03,-0.79,20,0.82
CA-089,Shasta County,California,1.32,-0.71,48,2.03
CA-091,Sierra County,California,1.36,-0.81,49,2.17
CA-093,Siskiyou County,California,2.11,0.14,81,1.97
CA-095,Solano County,California,0.24,-0.31,57,0.55
CA-097,Sonoma County,California,0.29,-0.85,45,1.14
CA-099,Stanislaus County,California,0.09,-0.37,41,0.46
CA-101,Sutter County,California,0.31,-0.34,54,0.65
CA-103,Tehama County,California,0.85,-0.68,48,1.53
CA-105,Trinity County,California,1.55,-0.64,60,2.19
CA-107,Tulare County,California,0.43,-0.42,52,0.85
CA-109,Tuolumne County,California,1.19,-0.67,52,1.86
CA-111,Ventura County,California,0.35,-0.06,89,0.41
CA-113,Yolo County,California,0.34,-0.25,63,0.59
CA-115,Yuba County,California,0.65,-0.78,46,1.43
