December 2013 California County Precipitation
Units: Inches
Missing: -99
Period of Record: 129 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
CA-001,Alameda County,California,0.43,-2.79,8,3.22
CA-003,Alpine County,California,1.6,-4.1,19,5.7
CA-005,Amador County,California,0.81,-4.69,7,5.5
CA-007,Butte County,California,0.49,-7.09,4,7.58
CA-009,Calaveras County,California,0.82,-4.49,9,5.31
CA-011,Colusa County,California,0.41,-3.75,6,4.16
CA-013,Contra Costa County,California,0.46,-2.75,9,3.21
CA-015,Del Norte County,California,1.8,-11.6,2,13.4
CA-017,El Dorado County,California,1.25,-5.86,9,7.11
CA-019,Fresno County,California,0.51,-2.47,12,2.98
CA-021,Glenn County,California,0.21,-4.5,5,4.71
CA-023,Humboldt County,California,1,-10.17,2,11.17
CA-025,Imperial County,California,0.04,-0.51,25,0.55
CA-027,Inyo County,California,0.08,-0.7,17,0.78
CA-029,Kern County,California,0.27,-1.06,21,1.33
CA-031,Kings County,California,0.09,-1,10,1.09
CA-033,Lake County,California,0.62,-7.53,4,8.15
CA-035,Lassen County,California,0.23,-2.77,4,3
CA-037,Los Angeles County,California,0.31,-2.12,21,2.43
CA-039,Madera County,California,0.71,-2.8,13,3.51
CA-041,Marin County,California,0.58,-5.8,5,6.38
CA-043,Mariposa County,California,0.96,-4.23,12,5.19
CA-045,Mendocino County,California,0.81,-8.59,3,9.4
CA-047,Merced County,California,0.31,-1.47,13,1.78
CA-049,Modoc County,California,0.43,-1.9,5,2.33
CA-051,Mono County,California,0.72,-1.48,26,2.2
CA-053,Monterey County,California,0.32,-3.11,8,3.43
CA-055,Napa County,California,0.51,-5.13,5,5.64
CA-057,Nevada County,California,1.07,-6.97,6,8.04
CA-059,Orange County,California,0.42,-1.67,24,2.09
CA-061,Placer County,California,1.12,-6.2,7,7.32
CA-063,Plumas County,California,0.59,-6.04,4,6.63
CA-065,Riverside County,California,0.19,-1.04,25,1.23
CA-067,Sacramento County,California,0.39,-2.56,6,2.95
CA-069,San Benito County,California,0.3,-2.51,8,2.81
CA-071,San Bernardino County,California,0.13,-0.75,24,0.88
CA-073,San Diego County,California,0.57,-1.61,25,2.18
CA-075,San Francisco County,California,0.46,-3.83,5,4.29
CA-077,San Joaquin County,California,0.38,-1.9,8,2.28
CA-079,San Luis Obispo County,California,0.22,-2.62,12,2.84
CA-081,San Mateo County,California,0.56,-4.55,6,5.11
CA-083,Santa Barbara County,California,0.2,-2.69,15,2.89
CA-085,Santa Clara County,California,0.51,-3.6,7,4.11
CA-087,Santa Cruz County,California,0.61,-5.39,6,6
CA-089,Shasta County,California,0.36,-6.31,2,6.67
CA-091,Sierra County,California,1.16,-6.05,8,7.21
CA-093,Siskiyou County,California,0.65,-5.7,2,6.35
CA-095,Solano County,California,0.48,-3.02,8,3.5
CA-097,Sonoma County,California,0.61,-6.95,5,7.56
CA-099,Stanislaus County,California,0.33,-1.89,9,2.22
CA-101,Sutter County,California,0.2,-2.99,4,3.19
CA-103,Tehama County,California,0.38,-5.8,4,6.18
CA-105,Trinity County,California,0.89,-9.16,4,10.05
CA-107,Tulare County,California,0.6,-2.74,15,3.34
CA-109,Tuolumne County,California,1.46,-4.91,13,6.37
CA-111,Ventura County,California,0.37,-2.81,22,3.18
CA-113,Yolo County,California,0.39,-3.23,6,3.62
CA-115,Yuba County,California,0.43,-5.75,3,6.18
