January 2013 California County Precipitation
Units: Inches
Missing: -99
Period of Record: 130 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
CA-001,Alameda County,California,0.81,-3.16,11,3.97
CA-003,Alpine County,California,1.22,-5.38,12,6.6
CA-005,Amador County,California,1.34,-5.36,10,6.7
CA-007,Butte County,California,1.19,-7.54,9,8.73
CA-009,Calaveras County,California,1.29,-5.37,11,6.66
CA-011,Colusa County,California,1.54,-2.92,27,4.46
CA-013,Contra Costa County,California,0.79,-3.3,12,4.09
CA-015,Del Norte County,California,5.16,-8.74,18,13.9
CA-017,El Dorado County,California,1.44,-6.99,10,8.43
CA-019,Fresno County,California,1.07,-2.68,24,3.75
CA-021,Glenn County,California,1.69,-3.47,27,5.16
CA-023,Humboldt County,California,3.21,-8.45,12,11.66
CA-025,Imperial County,California,0.78,0.25,96,0.53
CA-027,Inyo County,California,0.38,-0.65,39,1.03
CA-029,Kern County,California,0.81,-0.95,44,1.76
CA-031,Kings County,California,0.34,-1.19,16,1.53
CA-033,Lake County,California,2.01,-7.04,18,9.05
CA-035,Lassen County,California,1.03,-2.3,21,3.33
CA-037,Los Angeles County,California,1.29,-2,42,3.29
CA-039,Madera County,California,1.13,-3.31,20,4.44
CA-041,Marin County,California,0.9,-6.89,7,7.79
CA-043,Mariposa County,California,1.09,-5.28,10,6.37
CA-045,Mendocino County,California,2.06,-8.41,13,10.47
CA-047,Merced County,California,1.05,-1.21,33,2.26
CA-049,Modoc County,California,1.27,-1.43,28,2.7
CA-051,Mono County,California,0.39,-2.25,12,2.64
CA-053,Monterey County,California,1.31,-3.08,25,4.39
CA-055,Napa County,California,0.98,-5.89,10,6.87
CA-057,Nevada County,California,1.18,-8.43,6,9.61
CA-059,Orange County,California,1.14,-1.72,43,2.86
CA-061,Placer County,California,1.23,-7.48,6,8.71
CA-063,Plumas County,California,1.21,-6.55,11,7.76
CA-065,Riverside County,California,1,-0.54,60,1.54
CA-067,Sacramento County,California,1.1,-2.8,20,3.9
CA-069,San Benito County,California,1.19,-2.26,29,3.45
CA-071,San Bernardino County,California,0.73,-0.44,60,1.17
CA-073,San Diego County,California,1.56,-1.18,53,2.74
CA-075,San Francisco County,California,0.59,-4.68,6,5.27
CA-077,San Joaquin County,California,1.2,-1.73,33,2.93
CA-079,San Luis Obispo County,California,0.94,-2.77,23,3.71
CA-081,San Mateo County,California,0.61,-5.59,7,6.2
CA-083,Santa Barbara County,California,1.18,-2.89,28,4.07
CA-085,Santa Clara County,California,0.98,-3.86,12,4.84
CA-087,Santa Cruz County,California,1.01,-6.18,7,7.19
CA-089,Shasta County,California,1.43,-6.19,12,7.62
CA-091,Sierra County,California,1,-7.57,5,8.57
CA-093,Siskiyou County,California,2.34,-4.4,19,6.74
CA-095,Solano County,California,0.72,-3.65,10,4.37
CA-097,Sonoma County,California,1.22,-7.9,11,9.12
CA-099,Stanislaus County,California,1.07,-1.69,28,2.76
CA-101,Sutter County,California,0.87,-3.06,11,3.93
CA-103,Tehama County,California,1.37,-5.49,14,6.86
CA-105,Trinity County,California,2.16,-8.61,13,10.77
CA-107,Tulare County,California,1.44,-2.68,26,4.12
CA-109,Tuolumne County,California,1.28,-6.4,9,7.68
CA-111,Ventura County,California,1.46,-2.98,37,4.44
CA-113,Yolo County,California,0.83,-3.42,15,4.25
CA-115,Yuba County,California,0.92,-6.51,6,7.43
