June 2018 California County Maximum Temperature
Units: Degrees Fahrenheit
Missing: -99
Period of Record: 129 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
CA-001,Alameda County,California,80.8,3.3,109,77.5
CA-003,Alpine County,California,71,4.9,117,66.1
CA-005,Amador County,California,87.4,5.1,118,82.3
CA-007,Butte County,California,88.9,4.2,113,84.7
CA-009,Calaveras County,California,87.5,4.4,117,83.1
CA-011,Colusa County,California,91.3,2.9,105,88.4
CA-013,Contra Costa County,California,83.8,3.6,111,80.2
CA-015,Del Norte County,California,73.4,2.9,110,70.5
CA-017,El Dorado County,California,81,3.7,109,77.3
CA-019,Fresno County,California,84.2,3.4,106,80.8
CA-021,Glenn County,California,89,2.9,100,86.1
CA-023,Humboldt County,California,75.4,3.5,112,71.9
CA-025,Imperial County,California,103.8,2.2,93,101.6
CA-027,Inyo County,California,93.8,5,117,88.8
CA-029,Kern County,California,90.8,3.2,100,87.6
CA-031,Kings County,California,93.2,2.3,92,90.9
CA-033,Lake County,California,84.2,3.6,112,80.6
CA-035,Lassen County,California,76.7,3.1,94,73.6
CA-037,Los Angeles County,California,84.1,3.5,103,80.6
CA-039,Madera County,California,85.2,3.2,103,82
CA-041,Marin County,California,71.6,3.1,109,68.5
CA-043,Mariposa County,California,84.6,4.1,113,80.5
CA-045,Mendocino County,California,78.8,3.3,111,75.5
CA-047,Merced County,California,89,1.5,82,87.5
CA-049,Modoc County,California,76,3.7,99,72.3
CA-051,Mono County,California,76.4,5.5,122,70.9
CA-053,Monterey County,California,82.6,1.9,85,80.7
CA-055,Napa County,California,86.3,3.5,109,82.8
CA-057,Nevada County,California,80.1,4.4,115,75.7
CA-059,Orange County,California,78.3,1.4,86,76.9
CA-061,Placer County,California,81.7,4.3,113,77.4
CA-063,Plumas County,California,76.3,3.6,103,72.7
CA-065,Riverside County,California,96.9,3.2,97,93.7
CA-067,Sacramento County,California,91.2,3.8,110,87.4
CA-069,San Benito County,California,84,2.3,94,81.7
CA-071,San Bernardino County,California,97.8,4.2,112,93.6
CA-073,San Diego County,California,86.6,3.8,107,82.8
CA-075,San Francisco County,California,69.6,1.5,91,68.1
CA-077,San Joaquin County,California,92,5.4,122,86.6
CA-079,San Luis Obispo County,California,84.4,3.2,104,81.2
CA-081,San Mateo County,California,72.5,2.4,106,70.1
CA-083,Santa Barbara County,California,78.2,3.4,109,74.8
CA-085,Santa Clara County,California,80.7,3,108,77.7
CA-087,Santa Cruz County,California,76.1,3,111,73.1
CA-089,Shasta County,California,85,4.9,113,80.1
CA-091,Sierra County,California,75.4,4.1,109,71.3
CA-093,Siskiyou County,California,76.3,4.1,107,72.2
CA-095,Solano County,California,87,3,105,84
CA-097,Sonoma County,California,78.8,3.4,113,75.4
CA-099,Stanislaus County,California,89.9,3.5,112,86.4
CA-101,Sutter County,California,93.4,3.9,112,89.5
CA-103,Tehama County,California,87.5,4.1,111,83.4
CA-105,Trinity County,California,81.8,5.1,114,76.7
CA-107,Tulare County,California,82,3,96,79
CA-109,Tuolumne County,California,77.8,4.2,115,73.6
CA-111,Ventura County,California,78.1,2.5,95,75.6
CA-113,Yolo County,California,91,2.7,100,88.3
CA-115,Yuba County,California,90,4.5,113,85.5
