May 2018 California County Maximum Temperature
Units: Degrees Fahrenheit
Missing: -99
Period of Record: 129 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
CA-001,Alameda County,California,70.6,-0.7,46,71.3
CA-003,Alpine County,California,58.5,1.5,80,57
CA-005,Amador County,California,74.9,1.6,80,73.3
CA-007,Butte County,California,79.1,3.2,95,75.9
CA-009,Calaveras County,California,75.5,1.4,76,74.1
CA-011,Colusa County,California,82.3,2.9,91,79.4
CA-013,Contra Costa County,California,73.2,-0.4,50,73.6
CA-015,Del Norte County,California,67.3,3.8,113,63.5
CA-017,El Dorado County,California,69.1,1,77,68.1
CA-019,Fresno County,California,72.5,0.7,68,71.8
CA-021,Glenn County,California,79.6,2.6,88,77
CA-023,Humboldt County,California,68.4,3.1,101,65.3
CA-025,Imperial County,California,93.4,0.8,71,92.6
CA-027,Inyo County,California,80.6,1.7,79,78.9
CA-029,Kern County,California,79.2,1,70,78.2
CA-031,Kings County,California,83.5,0.8,71,82.7
CA-033,Lake County,California,73.8,2.2,83,71.6
CA-035,Lassen County,California,66.4,2,88,64.4
CA-037,Los Angeles County,California,73.2,0.1,59,73.1
CA-039,Madera County,California,73.3,0.5,64,72.8
CA-041,Marin County,California,64.6,0.3,66,64.3
CA-043,Mariposa County,California,71.9,0.7,69,71.2
CA-045,Mendocino County,California,69.8,1.5,80,68.3
CA-047,Merced County,California,79.7,0.3,58,79.4
CA-049,Modoc County,California,67.5,3.6,101,63.9
CA-051,Mono County,California,62.2,1,72,61.2
CA-053,Monterey County,California,73.3,-0.3,53,73.6
CA-055,Napa County,California,76.1,1.5,74,74.6
CA-057,Nevada County,California,69.1,2.3,87,66.8
CA-059,Orange County,California,71.3,-0.5,51,71.8
CA-061,Placer County,California,70.4,1.9,82,68.5
CA-063,Plumas County,California,65.7,2,86,63.7
CA-065,Riverside County,California,85.6,1.2,74,84.4
CA-067,Sacramento County,California,80.3,0.8,72,79.5
CA-069,San Benito County,California,73.8,0.2,60,73.6
CA-071,San Bernardino County,California,85.7,2.1,83,83.6
CA-073,San Diego County,California,76.1,0.8,71,75.3
CA-075,San Francisco County,California,64.5,-0.3,52,64.8
CA-077,San Joaquin County,California,81.3,2.4,87,78.9
CA-079,San Luis Obispo County,California,74.1,0.5,62,73.6
CA-081,San Mateo County,California,66,0.1,57,65.9
CA-083,Santa Barbara County,California,70.2,1.5,85,68.7
CA-085,Santa Clara County,California,70.7,-0.2,54,70.9
CA-087,Santa Cruz County,California,69.1,0.8,74,68.3
CA-089,Shasta County,California,75.8,4.6,108,71.2
CA-091,Sierra County,California,64.8,2.5,93,62.3
CA-093,Siskiyou County,California,69,5.3,112,63.7
CA-095,Solano County,California,77.3,0.6,62,76.7
CA-097,Sonoma County,California,71.4,2.1,94,69.3
CA-099,Stanislaus County,California,79.5,1.1,72,78.4
CA-101,Sutter County,California,84.1,3.2,99,80.9
CA-103,Tehama County,California,77.2,3.2,98,74
CA-105,Trinity County,California,72.6,5.2,111,67.4
CA-107,Tulare County,California,70.3,0.5,68,69.8
CA-109,Tuolumne County,California,65.3,0.9,71,64.4
CA-111,Ventura County,California,68.6,-0.1,55,68.7
CA-113,Yolo County,California,81.3,1.7,76,79.6
CA-115,Yuba County,California,79.6,2.7,90,76.9
