January 2018 California County Maximum Temperature
Units: Degrees Fahrenheit
Missing: -99
Period of Record: 130 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
CA-001,Alameda County,California,58.7,4.3,119,54.4
CA-003,Alpine County,California,46.3,7.3,126,39
CA-005,Amador County,California,57.3,5.5,123,51.8
CA-007,Butte County,California,57.1,5.9,122,51.2
CA-009,Calaveras County,California,58.8,6.6,125,52.2
CA-011,Colusa County,California,57.3,4,115,53.3
CA-013,Contra Costa County,California,58.2,4.7,120,53.5
CA-015,Del Norte County,California,49.3,4.8,119,44.5
CA-017,El Dorado County,California,53.7,5.3,120,48.4
CA-019,Fresno County,California,55.8,6.9,128,49
CA-021,Glenn County,California,56.3,4.4,114,51.9
CA-023,Humboldt County,California,52.1,4.8,121,47.3
CA-025,Imperial County,California,74.5,7.6,128,66.9
CA-027,Inyo County,California,59,6.9,128,52.1
CA-029,Kern County,California,61.7,7.1,126,54.6
CA-031,Kings County,California,60.4,6.1,124,54.3
CA-033,Lake County,California,54.5,3.3,111,51.2
CA-035,Lassen County,California,46.3,7.1,122,39.2
CA-037,Los Angeles County,California,66.3,8.6,128,57.7
CA-039,Madera County,California,57.2,7.7,128,49.5
CA-041,Marin County,California,57.6,4.2,119,53.4
CA-043,Mariposa County,California,57.5,7.6,125,49.9
CA-045,Mendocino County,California,54.1,2.6,105,51.5
CA-047,Merced County,California,59.6,6.2,126,53.4
CA-049,Modoc County,California,46.1,8.1,123,38
CA-051,Mono County,California,48.1,8.7,126,39.4
CA-053,Monterey County,California,64.5,6.1,123,58.4
CA-055,Napa County,California,58.1,4.5,121,53.6
CA-057,Nevada County,California,51.5,4.7,115,46.8
CA-059,Orange County,California,72.6,8.6,128,64
CA-061,Placer County,California,52.6,5,120,47.6
CA-063,Plumas County,California,46.1,5.4,118,40.7
CA-065,Riverside County,California,69.9,8.1,128,61.8
CA-067,Sacramento County,California,58.4,4.8,120,53.6
CA-069,San Benito County,California,61.8,6.6,125,55.2
CA-071,San Bernardino County,California,65.2,8.2,128,57
CA-073,San Diego County,California,70.4,9.4,128,61
CA-075,San Francisco County,California,59,4.4,123,54.6
CA-077,San Joaquin County,California,59.9,6.8,125,53.1
CA-079,San Luis Obispo County,California,65.4,7.4,129,58
CA-081,San Mateo County,California,60,4.1,122,55.9
CA-083,Santa Barbara County,California,66.7,8.4,128,58.3
CA-085,Santa Clara County,California,59.9,5.3,122,54.6
CA-087,Santa Cruz County,California,62.3,5.1,122,57.2
CA-089,Shasta County,California,52,4.9,115,47.1
CA-091,Sierra County,California,47.4,6.1,119,41.3
CA-093,Siskiyou County,California,45.9,5.9,120,40
CA-095,Solano County,California,58.3,4.5,120,53.8
CA-097,Sonoma County,California,58,3.7,116,54.3
CA-099,Stanislaus County,California,59.3,6.3,126,53
CA-101,Sutter County,California,58.5,4.9,121,53.6
CA-103,Tehama County,California,54.7,4.3,112,50.4
CA-105,Trinity County,California,48.3,4.4,114,43.9
CA-107,Tulare County,California,54.5,6.4,124,48.1
CA-109,Tuolumne County,California,52.8,7.3,126,45.5
CA-111,Ventura County,California,65.6,9.1,128,56.5
CA-113,Yolo County,California,58.4,4.5,118,53.9
CA-115,Yuba County,California,57.3,4.9,121,52.4
